model,mse_cormat,mse,seed,data,d_dim
Sigmoid,0.09575761126003991,2.3074575929008088,558,BB Test,18
RBF,2.5418334516357356e-4,0.4195124309771923,558,BB Test,18
Poly,1.203098895236503,13559100989834688e12,559,BB Test,18
Cosine,0.003727950327790124,0.5362950528257299,559,BB Test,18
Sigmoid,0.08489809905653894,2.504000874110539,559,BB Test,18
RBF,0.003911353893702137,0.6139448451895331,559,BB Test,18
Poly,0.0021957326276991654,0.1909844946881323,560,BB Test,18
Cosine,9.47552612493219e-4,0.382822502211162,560,BB Test,18
Sigmoid,0.09377192916309998,2.333342383351569,560,BB Test,18
RBF,0.0010390104114391706,0.4501484218823446,560,BB Test,18
Poly,0.7997331865838658,49.36732545236417,561,BB Test,18
Cosine,0.00024582676034545743,0.3717876584307879,561,BB Test,18
Sigmoid,0.09318594444301664,2.2938223728592217,561,BB Test,18
RBF,3.3386962543998424e-4,0.440691572057019,561,BB Test,18
Poly,1.204141141397307,1355910098983469e13,562,BB Test,18
Cosine,0.004091509087940781,0.5173420355081833,562,BB Test,18
Sigmoid,0.08774953226934815,2.448122055546411,562,BB Test,18
RBF,0.004208406046260171,0.5867882913027519,562,BB Test,18
Poly,7.316661283803449e-4,0.16524532537319858,563,BB Test,18
Cosine,1.302436189040486e-4,0.36127287915727035,563,BB Test,18
Sigmoid,0.09549309591720347,2.3111789593608387,563,BB Test,18
RBF,2.309730369642032e-4,0.4278776698325785,563,BB Test,18
Poly,1.2217743647850081,3285187757.4850802,564,BB Test,18
Cosine,6.46363770416126e-4,0.4069733025424196,564,BB Test,18
Sigmoid,0.09162982124283324,2.348512647884475,564,BB Test,18
RBF,7.407322053889065e-4,0.4751450094499111,564,BB Test,18
Poly,1.2035974107443284,20338651484752017e12,565,BB Test,18
Cosine,0.00478560738047706,0.60222794082505,565,BB Test,18
Sigmoid,0.08563930213020404,2.54261129510331,565,BB Test,18
RBF,0.004984291058397904,0.6808353481217898,565,BB Test,18
Poly,1.2022303250584447,20338651484752017e12,566,BB Test,18
Cosine,0.0053801387110579465,0.5790746940191464,566,BB Test,18
Sigmoid,0.0858341490306128,2.507959008213999,566,BB Test,18
RBF,0.005638784541079932,0.6523064646660396,566,BB Test,18
Poly,1.2212638396785767,3285188740.347082,567,BB Test,18
Cosine,2.3031819748885326e-4,0.3932462112290532,567,BB Test,18
Sigmoid,0.09026025857031722,2.338126297529705,567,BB Test,18
RBF,3.4955711078012017e-4,0.4573723871851096,567,BB Test,18
Poly,1.2057184602686404,6779550494917345e12,568,BB Test,18
Cosine,0.0033104417010419817,0.45203676012475974,568,BB Test,18
Sigmoid,0.08813361917202656,2.3883685432134674,568,BB Test,18
RBF,0.0035300300369389536,0.5251184888742015,568,BB Test,18
Poly,1.2236270481800036,6570375481.970986,569,BB Test,18
Cosine,4.221324391968508e-4,0.40685097260488423,569,BB Test,18
Sigmoid,0.08999774832328944,2.3507951100516475,569,BB Test,18
RBF,4.982351793701431e-4,0.47501180716067537,569,BB Test,18
Poly,1.2045809304172028,20338651484752017e12,570,BB Test,18
Cosine,0.004765824173347903,0.601266164211768,570,BB Test,18
Sigmoid,0.08647021134851662,2.5504380389495496,570,BB Test,18
RBF,0.004946827731388935,0.6744569687063002,570,BB Test,18
Poly,1.2240025411711248,3285187741.088968,571,BB Test,18
Cosine,5.038749173559624e-4,0.37058626304421743,571,BB Test,18
Sigmoid,0.09210821716322776,2.3055952493128817,571,BB Test,18
RBF,5.989637633770055e-4,0.4345953124850128,571,BB Test,18
Poly,1.2213291347975272,3285187773.89118,572,BB Test,18
Cosine,4.1009717253487295e-4,0.4013603236550674,572,BB Test,18
Sigmoid,0.08939232806834234,2.3390137686701844,572,BB Test,18
RBF,5.113346818362837e-4,0.47072991875411757,572,BB Test,18
Poly,0.9106091990991692,1015.7854253230184,573,BB Test,18
Cosine,3.124874063578666e-4,0.37690344563666056,573,BB Test,18
Sigmoid,0.09325694324033297,2.3230732681619832,573,BB Test,18
RBF,3.963062100184466e-4,0.4498680077134672,573,BB Test,18
Poly,1.223194846160683,6570375481.990838,574,BB Test,18
Cosine,9.889366892997479e-4,0.37460462307383746,574,BB Test,18
Sigmoid,0.09367209129704356,2.3337831703602827,574,BB Test,18
RBF,0.0011117245376101048,0.43926130114447515,574,BB Test,18
Poly,1.2219801326051973,3285188740.307406,575,BB Test,18
Cosine,4.5510683133522423e-4,0.38047911944865886,575,BB Test,18
Sigmoid,0.09112152484133197,2.325219208479436,575,BB Test,18
RBF,5.482552166949423e-4,0.4521492176906417,575,BB Test,18
Poly,1.2219947357411796,3285188723.8870673,576,BB Test,18
Cosine,2.4185143878910942e-4,0.38731139890485505,576,BB Test,18
Sigmoid,0.0923545567225601,2.3231222079353833,576,BB Test,18
RBF,3.110138429852748e-4,0.45593247280646954,576,BB Test,18
Poly,1.2214993703036519,3285188756.6272154,577,BB Test,18
Cosine,3.696698981037357e-4,0.39650121139334193,577,BB Test,18
Sigmoid,0.09144560406254536,2.3467394078597232,577,BB Test,18
RBF,4.7608143214668605e-4,0.46698025264858517,577,BB Test,18
Poly,1.2027248437359104,6779550494917344e12,578,BB Test,18
Cosine,0.0022408427719564916,0.4759697871867371,578,BB Test,18
Sigmoid,0.08849764714325027,2.4363827500469974,578,BB Test,18
RBF,0.002413907420140285,0.5455473251132646,578,BB Test,18
Poly,1.208842280235126,6779550494917344e12,579,BB Test,18
Cosine,0.002091215432304565,0.4650509797021165,579,BB Test,18
Sigmoid,0.08850475024737306,2.403888300810685,579,BB Test,18
RBF,0.002199801938455308,0.5312609338055844,579,BB Test,18
Poly,1.2231690270535371,3285187741.0931664,580,BB Test,18
Cosine,5.894658414038587e-4,0.37299376524842287,580,BB Test,18
Sigmoid,0.09264687758346221,2.3174322132254996,580,BB Test,18
RBF,6.850650917536289e-4,0.43880074926218365,580,BB Test,18
Poly,1.2048382456128648,13559100989834688e12,581,BB Test,18
Cosine,0.0039838303345258496,0.5288182642746638,581,BB Test,18
Sigmoid,0.08693767663990548,2.4725962761163527,581,BB Test,18
RBF,0.004120494286681925,0.6040301009124784,581,BB Test,18
Poly,1.2183217278131468,6570376481.159856,582,BB Test,18
Cosine,7.839593207063552e-4,0.41944994977811617,582,BB Test,18
Sigmoid,0.09025849924249478,2.3751115230051076,582,BB Test,18
RBF,8.920477210198629e-4,0.49329786933469855,582,BB Test,18
Poly,1.2039822165212766,6779550494917344e12,583,BB Test,18
Cosine,0.003365300748107494,0.4506847725603293,583,BB Test,18
Sigmoid,0.08936759790181643,2.40384175570213,583,BB Test,18
RBF,0.003710807525356527,0.5259887460561037,583,BB Test,18
Poly,1.2056526119473603,6779550494917344e12,584,BB Test,18
Cosine,0.0042735438066784795,0.47700803433280137,584,BB Test,18
Sigmoid,0.08752068341086378,2.4275464275930254,584,BB Test,18
RBF,0.0045004387797166695,0.552630802209937,584,BB Test,18
Poly,1.204908110123688,6779550494917344e12,585,BB Test,18
Cosine,0.003074504516699447,0.44802613606183034,585,BB Test,18
Sigmoid,0.08834595078136842,2.426447508656954,585,BB Test,18
RBF,0.0033264803215438156,0.5203860294478004,585,BB Test,18
Poly,1.2204047005022869,3285188723.849077,586,BB Test,18
Cosine,1.7680698546753378e-4,0.3678990437619026,586,BB Test,18
Sigmoid,0.09213963894888547,2.29933233704353,586,BB Test,18
RBF,2.7876153091049415e-4,0.43047378362486177,586,BB Test,18
Poly,1.206927988723533,6779550494917344e12,587,BB Test,18
Cosine,0.0024391939692919424,0.4533510854819122,587,BB Test,18
Sigmoid,0.08840252052301728,2.393624568687059,587,BB Test,18
RBF,0.002656922293685673,0.5256899225886366,587,BB Test,18
Poly,1.2180458631683726,3285187773.891394,588,BB Test,18
Cosine,6.923310175472358e-4,0.4209424725609177,588,BB Test,18
Sigmoid,0.09246707807282674,2.362989630259573,588,BB Test,18
RBF,8.734594836854801e-4,0.4934055033997106,588,BB Test,18
Poly,1.2060810834715665,6779550494917345e12,589,BB Test,18
Cosine,0.0035723703890242413,0.45577191199552874,589,BB Test,18
Sigmoid,0.0874925826510973,2.404352191174872,589,BB Test,18
RBF,0.003799143063748742,0.5277843349621332,589,BB Test,18
Poly,0.002385768307381958,0.20655423500801876,590,BB Test,18
Cosine,2.4573866318116033e-4,0.36639346954516683,590,BB Test,18
Sigmoid,0.09516856937891657,2.3353574115108646,590,BB Test,18
RBF,4.0222747365272903e-4,0.4347930269891879,590,BB Test,18
Poly,1.202419170073777,13559100989834688e12,591,BB Test,18
Cosine,0.0032460523796994166,0.5532006131823302,591,BB Test,18
Sigmoid,0.08734736290233,2.525175194615051,591,BB Test,18
RBF,0.0033966151944022677,0.6267794982462546,591,BB Test,18
Poly,1.2062058208582436,6779550494917344e12,592,BB Test,18
Cosine,0.003377747618068402,0.43375335741617277,592,BB Test,18
Sigmoid,0.08909118455834107,2.3872201740388737,592,BB Test,18
RBF,0.0036576177942242126,0.5022922813151298,592,BB Test,18
Poly,1.203849418565258,13559100989834688e12,593,BB Test,18
Cosine,0.004844024690484792,0.5154220534310174,593,BB Test,18
Sigmoid,0.08820628937402013,2.4644760514653425,593,BB Test,18
RBF,0.005042187299389181,0.5876712395454289,593,BB Test,18
Poly,1.2205030044272536,9855564205.689634,594,BB Test,18
Cosine,0.0011735402469050412,0.38833516945245183,594,BB Test,18
Sigmoid,0.09210579378712072,2.3678148492280835,594,BB Test,18
RBF,0.0013228709971872855,0.4576460623241698,594,BB Test,18
Poly,1.205367658081445,6779550494917345e12,595,BB Test,18
Cosine,0.0026017411928018494,0.4321581908987132,595,BB Test,18
Sigmoid,0.08869525708963436,2.3598037634884172,595,BB Test,18
RBF,0.002749675301540827,0.4994019939881771,595,BB Test,18
Poly,1.2063373761783018,6779550494917345e12,596,BB Test,18
Cosine,0.002238909046544678,0.4392376666759589,596,BB Test,18
Sigmoid,0.08894326304469312,2.4030148106994664,596,BB Test,18
RBF,0.0024059284305731456,0.5102598933732252,596,BB Test,18
Poly,1.20358973133064,6779550494917345e12,597,BB Test,18
Cosine,0.003498139056346198,0.4370538520317987,597,BB Test,18
Sigmoid,0.089182694725785,2.3756473986143027,597,BB Test,18
RBF,0.0037786108706193288,0.5074039965101669,597,BB Test,18
Poly,0.9632777769710019,999.3412505210915,598,BB Test,18
Cosine,7.74952432556078e-4,0.380056136469392,598,BB Test,18
Sigmoid,0.09213389412925568,2.3365964323296713,598,BB Test,18
RBF,9.622463419712856e-4,0.4469223529246834,598,BB Test,18
Poly,1.219864004034844,3285189722.99753,599,BB Test,18
Cosine,6.065934932186489e-4,0.3918204547470434,599,BB Test,18
Sigmoid,0.09219359898205062,2.343664380873707,599,BB Test,18
RBF,7.415868628735004e-4,0.46203428026215104,599,BB Test,18
Poly,1.203487429778471,20338651484752017e12,600,BB Test,18
Cosine,0.004520705613582174,0.6029440019089963,600,BB Test,18
Sigmoid,0.08439466189663605,2.517585312982555,600,BB Test,18
RBF,0.004745105397145236,0.6754768347146334,600,BB Test,18
Poly,1.2045121770836034,6779550494917344e12,601,BB Test,18
Cosine,0.0025509018603587725,0.449297881662459,601,BB Test,18
Sigmoid,0.08710742683629179,2.4022907160538294,601,BB Test,18
RBF,0.0027481126913976644,0.5163818051279268,601,BB Test,18
Poly,1.2194240561935525,3285189723.0501575,602,BB Test,18
Cosine,1.754367099779592e-4,0.38434881176223334,602,BB Test,18
Sigmoid,0.09103802396976407,2.3299150420413706,602,BB Test,18
RBF,2.90889146417066e-4,0.45651045643867727,602,BB Test,18
Poly,1.2055037505765853,6779550494917345e12,603,BB Test,18
Cosine,0.0024822845065342746,0.45694627019305106,603,BB Test,18
Sigmoid,0.08815779059419991,2.3882594686855425,603,BB Test,18
RBF,0.002622961115686977,0.526998317969199,603,BB Test,18
Poly,1.2044919738290847,1355910098983469e13,604,BB Test,18
Cosine,0.004214439791089994,0.5156023321679118,604,BB Test,18
Sigmoid,0.08711108157755913,2.4397588065790643,604,BB Test,18
RBF,0.0043076305585011,0.5901769551625388,604,BB Test,18
Poly,1.2053433698163007,6779550494917345e12,605,BB Test,18
Cosine,0.0022091592949752843,0.4623962562602124,605,BB Test,18
Sigmoid,0.08668593119522362,2.3904374771144856,605,BB Test,18
RBF,0.0023142507737844323,0.5315491759795096,605,BB Test,18
Poly,1.2051836366140667,6779550494917344e12,606,BB Test,18
Cosine,0.0024125634944665675,0.4483177575203563,606,BB Test,18
Sigmoid,0.08760851179106523,2.4019096590124476,606,BB Test,18
RBF,0.002512002276868136,0.5185194894631333,606,BB Test,18
Poly,1.0265192277550514,1982.0995191322359,607,BB Test,18
Cosine,4.2533229703408765e-4,0.36297640893031724,607,BB Test,18
Sigmoid,0.0957936866856135,2.309995178764248,607,BB Test,18
RBF,5.3327765580753e-4,0.4268172004023483,607,BB Test,18
Poly,1.20351206788407,13559100989834688e12,608,BB Test,18
Cosine,0.003739245357761091,0.5211009146006653,608,BB Test,18
Sigmoid,0.08819118214909064,2.4734363024229378,608,BB Test,18
RBF,0.003907599102775367,0.5924331217141949,608,BB Test,18
Poly,1.2028519256471655,20338651484752017e12,609,BB Test,18
Cosine,0.006011661764237519,0.5772507843497899,609,BB Test,18
Sigmoid,0.08652048757786439,2.518828032989482,609,BB Test,18
RBF,0.006178658566529531,0.6539783972104484,609,BB Test,18
Poly,1.2202981467288032,6570375498.401048,610,BB Test,18
Cosine,2.815475298046513e-4,0.4083474185359866,610,BB Test,18
Sigmoid,0.09143771988080523,2.3690312904992252,610,BB Test,18
RBF,3.7929130153036196e-4,0.4777211823487558,610,BB Test,18
Poly,0.5948917052361498,16.541049022071366,611,BB Test,18
Cosine,5.667740945482242e-4,0.3717288053225283,611,BB Test,18
Sigmoid,0.09558978173209594,2.3274210123499883,611,BB Test,18
RBF,7.014511223531128e-4,0.43396648746296246,611,BB Test,18
Poly,1.2205057560945944,3285188756.680462,612,BB Test,18
Cosine,2.4338320922642388e-4,0.3984429231482169,612,BB Test,18
Sigmoid,0.08936509907855991,2.358710064231893,612,BB Test,18
RBF,3.3633138629799147e-4,0.4694621717818749,612,BB Test,18
Poly,1.201993077593878,27118201979669377e12,613,BB Test,18
Cosine,0.005262575851424684,0.6609191615895258,613,BB Test,18
Sigmoid,0.08587047324457296,2.585127584754532,613,BB Test,18
RBF,0.005479638457956681,0.7340409647954542,613,BB Test,18
Poly,0.8013550529571702,49.376065480002346,614,BB Test,18
Cosine,5.578140691157218e-4,0.37920598544084133,614,BB Test,18
Sigmoid,0.09341218394768945,2.3067387025899615,614,BB Test,18
RBF,6.817654444867638e-4,0.44449942052954733,614,BB Test,18
Poly,0.7925905367157813,49.45173588330768,615,BB Test,18
Cosine,4.307260567367907e-4,0.38713785682145013,615,BB Test,18
Sigmoid,0.09140257840668635,2.343634818761709,615,BB Test,18
RBF,5.410249756129818e-4,0.45611025576281405,615,BB Test,18
Poly,1.2044658543969755,6779550494917345e12,616,BB Test,18
Cosine,0.0022646957841125164,0.4562048764960612,616,BB Test,18
Sigmoid,0.08688755757249547,2.390939309919064,616,BB Test,18
RBF,0.0024014091564907502,0.5264216813254711,616,BB Test,18
Poly,1.2058041289192312,6779550494917344e12,617,BB Test,18
Cosine,0.0022027422025199727,0.4596625847663355,617,BB Test,18
Sigmoid,0.08801521469061285,2.4200809877129696,617,BB Test,18
RBF,0.0024475932895274954,0.5292398343349122,617,BB Test,18
Poly,1.201150291957984,20338651484752017e12,618,BB Test,18
Cosine,0.005264714182146347,0.623699236783589,618,BB Test,18
Sigmoid,0.08487590893008078,2.5828772664019795,618,BB Test,18
RBF,0.0055082431394316315,0.7005128831165974,618,BB Test,18
Poly,1.1104960386866607,982.9379786751675,619,BB Test,18
Cosine,6.487769609641318e-4,0.3825087888135844,619,BB Test,18
Sigmoid,0.09249209943710753,2.3201669832001066,619,BB Test,18
RBF,7.436905650207227e-4,0.44581192676977877,619,BB Test,18
Poly,1.221399590120982,6570375498.373849,620,BB Test,18
Cosine,4.654592692354295e-4,0.41742868030410446,620,BB Test,18
Sigmoid,0.0898438154536388,2.3788612688074355,620,BB Test,18
RBF,5.263797128668617e-4,0.4919144780025258,620,BB Test,18
Poly,1.2206536885479342,6570375498.365218,621,BB Test,18
Cosine,4.985092656006158e-4,0.40259641674835883,621,BB Test,18
Sigmoid,0.0907610692475044,2.3743597896810407,621,BB Test,18
RBF,5.659058000033549e-4,0.4738169644089162,621,BB Test,18
Poly,1.2205267766700605,6570376464.73814,622,BB Test,18
Cosine,4.3854429378380335e-4,0.39340892478866574,622,BB Test,18
Sigmoid,0.09117066519128791,2.329754582799225,622,BB Test,18
RBF,4.859934030479668e-4,0.4617707953154618,622,BB Test,18
Poly,1.2200630384446234,9855563239.336355,623,BB Test,18
Cosine,3.795582007821928e-4,0.4045486029378483,623,BB Test,18
Sigmoid,0.08874320434834068,2.3368668925622407,623,BB Test,18
RBF,4.800491882137088e-4,0.4741804741269361,623,BB Test,18
Poly,1.202641344096063,6779550494917345e12,624,BB Test,18
Cosine,0.003929538958990896,0.4695086003018739,624,BB Test,18
Sigmoid,0.08941259256543856,2.4221401365607678,624,BB Test,18
RBF,0.004210138261488077,0.5426605732252573,624,BB Test,18
Poly,1.2053250877069188,6779550494917345e12,625,BB Test,18
Cosine,0.00320376126592378,0.44905640663730523,625,BB Test,18
Sigmoid,0.08899982648015548,2.388767367606956,625,BB Test,18
RBF,0.003335035536224088,0.518020948468267,625,BB Test,18
Poly,1.146767015389852,1965.7278872853858,626,BB Test,18
Cosine,1.7969474867434246e-4,0.35783783813934056,626,BB Test,18
Sigmoid,0.09431128984857137,2.334379954454734,626,BB Test,18
RBF,3.0166528637217934e-4,0.4260136560093079,626,BB Test,18
Poly,0.9759207284803995,1998.5498083840328,627,BB Test,18
Cosine,6.196734257493441e-4,0.38310395500741884,627,BB Test,18
Sigmoid,0.09268000311663664,2.3143355104994425,627,BB Test,18
RBF,7.420833745023689e-4,0.4478288310418944,627,BB Test,18
Poly,1.2037051286764808,13559100989834688e12,628,BB Test,18
Cosine,0.0041959133942239425,0.5193530701622534,628,BB Test,18
Sigmoid,0.08573383033999794,2.465513315577455,628,BB Test,18
RBF,0.004337107762276511,0.5916108242183827,628,BB Test,18
Poly,1.2200776141006386,6570375498.375068,629,BB Test,18
Cosine,8.252799011877179e-4,0.37554397283552143,629,BB Test,18
Sigmoid,0.09085550057200034,2.318245213979231,629,BB Test,18
RBF,9.769256485513403e-4,0.43859035683831527,629,BB Test,18
Poly,1.2063327541955238,6779550494917345e12,630,BB Test,18
Cosine,0.0025767903546833424,0.4509235860594434,630,BB Test,18
Sigmoid,0.0862911011637236,2.4091806903318083,630,BB Test,18
RBF,0.002668358146897085,0.5169315430416004,630,BB Test,18
Poly,1.2070014107237028,6779550494917345e12,631,BB Test,18
Cosine,0.0032134346085072162,0.42034584690221055,631,BB Test,18
Sigmoid,0.08953202452886734,2.3877560210683013,631,BB Test,18
RBF,0.0035332349114415035,0.4863429299864849,631,BB Test,18
Poly,1.2018783536885476,6779550494917344e12,632,BB Test,18
Cosine,0.00236418988031153,0.48825064583759414,632,BB Test,18
Sigmoid,0.08772544563106098,2.435449486452973,632,BB Test,18
RBF,0.0025194571517085673,0.5651068367606191,632,BB Test,18
Poly,1.2055365785305485,6779550494917345e12,633,BB Test,18
Cosine,0.002573587830293041,0.43372113614823027,633,BB Test,18
Sigmoid,0.0888242932939439,2.383717049968661,633,BB Test,18
RBF,0.0027988588651635016,0.49854893075040285,633,BB Test,18
Poly,1.107806988949071,982.9807827153015,634,BB Test,18
Cosine,6.631594664767577e-4,0.37794847673363446,634,BB Test,18
Sigmoid,0.09072313682153753,2.323001795823486,634,BB Test,18
RBF,8.054799484337143e-4,0.44259070112741106,634,BB Test,18
Poly,1.2050948025363162,13559100989834688e12,635,BB Test,18
Cosine,0.003995259736313968,0.5018455454644924,635,BB Test,18
Sigmoid,0.08689740352777411,2.452054409498554,635,BB Test,18
RBF,0.004215939349041925,0.5670690300223225,635,BB Test,18
Poly,1.2053443249241678,6779550494917345e12,636,BB Test,18
Cosine,0.002060931498683314,0.4571075210006023,636,BB Test,18
Sigmoid,0.08467993593729059,2.389736866322143,636,BB Test,18
RBF,0.0022336340815873493,0.5305568541977813,636,BB Test,18
Poly,1.2082869085412233,6779550494917345e12,637,BB Test,18
Cosine,0.003489952293355752,0.44649659893817195,637,BB Test,18
Sigmoid,0.08979398765928083,2.3816864579049497,637,BB Test,18
RBF,0.0036685152617100775,0.5171970051509664,637,BB Test,18
Poly,1.2041085922192387,6779550494917345e12,638,BB Test,18
Cosine,0.0021273200095535258,0.4725733499399449,638,BB Test,18
Sigmoid,0.08828470949756557,2.422955476572513,638,BB Test,18
RBF,0.0022254526507569875,0.5449824445307263,638,BB Test,18
Poly,0.90943956591492,1015.783531147551,639,BB Test,18
Cosine,3.8336849028589005e-4,0.37465261661270205,639,BB Test,18
Sigmoid,0.08967898919357432,2.305241014648807,639,BB Test,18
RBF,4.8495136695029525e-4,0.4388531511493659,639,BB Test,18
Poly,1.2037731202844912,13559100989834688e12,640,BB Test,18
Cosine,0.004016147774614978,0.5344604887033395,640,BB Test,18
Sigmoid,0.0853694361631313,2.4873556278608633,640,BB Test,18
RBF,0.004135664757933824,0.6054211013174257,640,BB Test,18
Poly,1.2037570293816944,13559100989834688e12,641,BB Test,18
Cosine,0.003616853498535375,0.5223830307167786,641,BB Test,18
Sigmoid,0.0860850894316566,2.4610515682692498,641,BB Test,18
RBF,0.003752524294123641,0.597205682895356,641,BB Test,18
Poly,1.201534346399153,27118201979669377e12,642,BB Test,18
Cosine,0.00763167045682818,0.6451621568598447,642,BB Test,18
Sigmoid,0.08798999467656764,2.588854457093183,642,BB Test,18
RBF,0.008003908654882791,0.7220455793521613,642,BB Test,18
Poly,0.9626208699379815,999.3725789571961,643,BB Test,18
Cosine,0.0013248966939255105,0.418302676580915,643,BB Test,18
Sigmoid,0.09225536287980812,2.3673281011809877,643,BB Test,18
RBF,0.0014085862634592627,0.4939867409370044,643,BB Test,18
Poly,1.2034123140438986,20338651484752017e12,644,BB Test,18
Cosine,0.005266804651431375,0.5898780359732844,644,BB Test,18
Sigmoid,0.08811525247517314,2.5475705889763325,644,BB Test,18
RBF,0.0054408112729290616,0.6644025245822474,644,BB Test,18
Poly,1.2206670449616894,3285189723.0740786,645,BB Test,18
Cosine,6.571827916518296e-4,0.42642147902992694,645,BB Test,18
Sigmoid,0.08940176400957485,2.3767366032204817,645,BB Test,18
RBF,7.077924097620075e-4,0.4984399987718202,645,BB Test,18
Poly,1.2036924979597265,6779550494917345e12,646,BB Test,18
Cosine,0.0027505422975179577,0.4454847033828441,646,BB Test,18
Sigmoid,0.08756923953871114,2.362439375810763,646,BB Test,18
RBF,0.0029872587564833296,0.5137496890665914,646,BB Test,18
Poly,1.2212352487070794,3285188740.250692,647,BB Test,18
Cosine,6.420364937175857e-4,0.4094302763455818,647,BB Test,18
Sigmoid,0.08969217316437063,2.375143367306452,647,BB Test,18
RBF,7.225468344293827e-4,0.4815040472777067,647,BB Test,18
Poly,0.9641071724196407,999.3084206019757,648,BB Test,18
Cosine,5.400769352737489e-4,0.37675251164656903,648,BB Test,18
Sigmoid,0.0928469620933175,2.294955345155511,648,BB Test,18
RBF,6.168802720536008e-4,0.4462644072032916,648,BB Test,18
Poly,1.2234719404850645,3285188740.2155504,649,BB Test,18
Cosine,1.8683446301507342e-4,0.393506878118062,649,BB Test,18
Sigmoid,0.09251491151852331,2.3599614919601946,649,BB Test,18
RBF,2.6094530435215286e-4,0.4657823850893549,649,BB Test,18
Poly,1.2006107773593817,13559100989834688e12,650,BB Test,18
Cosine,0.005565605062996998,0.5257546084790601,650,BB Test,18
Sigmoid,0.08954228663528996,2.464877730773681,650,BB Test,18
RBF,0.005979296581598629,0.5955632445458822,650,BB Test,18
Poly,1.203487512846257,13559100989834688e12,651,BB Test,18
Cosine,0.004018560598037478,0.5219775355232538,651,BB Test,18
Sigmoid,0.08557338423089038,2.439341253560679,651,BB Test,18
RBF,0.004193279487165156,0.5959715072265478,651,BB Test,18
Poly,1.2213970559506766,9855563239.3175,652,BB Test,18
Cosine,1.9176546435281427e-4,0.3978038013251111,652,BB Test,18
Sigmoid,0.08972608238962912,2.346890793109296,652,BB Test,18
RBF,2.888921631029774e-4,0.4602101991678436,652,BB Test,18
Poly,1.202842546415835,13559100989834688e12,653,BB Test,18
Cosine,0.005620310215513482,0.5203162530734896,653,BB Test,18
Sigmoid,0.0882274685545947,2.4395086628593043,653,BB Test,18
RBF,0.0059865997977496845,0.5951663485996411,653,BB Test,18
Poly,1.206320664140668,6779550494917345e12,654,BB Test,18
Cosine,0.0019656723191199873,0.46972088991534344,654,BB Test,18
Sigmoid,0.08607710816304469,2.387426131610154,654,BB Test,18
RBF,0.002191485439586485,0.5381177817771723,654,BB Test,18
Poly,1.205128129377754,6779550494917345e12,655,BB Test,18
Cosine,0.0036276777196536897,0.45559165064277996,655,BB Test,18
Sigmoid,0.08737058795152815,2.402209709627295,655,BB Test,18
RBF,0.003896065095930137,0.5268266626608764,655,BB Test,18
Poly,1.2035945386715636,6779550494917345e12,656,BB Test,18
Cosine,0.0036736071815266186,0.46754748616304487,656,BB Test,18
Sigmoid,0.08827083954883902,2.4333098780190836,656,BB Test,18
RBF,0.0038335403185937368,0.5425593885428043,656,BB Test,18
Poly,1.2042051846721706,6779550494917344e12,657,BB Test,18
Cosine,0.0024633964225107717,0.4522282099528787,657,BB Test,18
Sigmoid,0.08702361237925632,2.4107647221497124,657,BB Test,18
RBF,0.0026497980261997417,0.5202464775489135,657,BB Test,18
Poly,1.20601547742106,1355910098983469e13,658,BB Test,18
Cosine,0.00405822562360421,0.5156194878552147,658,BB Test,18
Sigmoid,0.08750447674566018,2.4844223550083706,658,BB Test,18
RBF,0.004200621489665885,0.5872052455051979,658,BB Test,18
Poly,1.2059351959603468,6779550494917344e12,659,BB Test,18
Cosine,0.0026645614614654247,0.47211413963826127,659,BB Test,18
Sigmoid,0.0867784128240551,2.4056053818365304,659,BB Test,18
RBF,0.002821194818559596,0.5439959839650834,659,BB Test,18
Poly,9.11733947508382e-4,0.16724180996362997,660,BB Test,18
Cosine,1.221385885687096e-4,0.35329830153334973,660,BB Test,18
Sigmoid,0.0929657874186542,2.3104834012847633,660,BB Test,18
RBF,2.8901641996303544e-4,0.41714602839401854,660,BB Test,18
Poly,1.2039630280881253,13559100989834688e12,661,BB Test,18
Cosine,0.0039355172525277005,0.5165772856599524,661,BB Test,18
Sigmoid,0.08687936068785941,2.4519789247131447,661,BB Test,18
RBF,0.0040580987706202495,0.589025438226992,661,BB Test,18
Poly,1.201452860161178,13559100989834688e12,662,BB Test,18
Cosine,0.005169807168821931,0.5217237528071736,662,BB Test,18
Sigmoid,0.08894839246877616,2.4668252359337774,662,BB Test,18
RBF,0.005375252715030884,0.5955498996130598,662,BB Test,18
Poly,1.2207594014729377,3285188756.6317153,663,BB Test,18
Cosine,2.8295596019695384e-4,0.3909760998373975,663,BB Test,18
Sigmoid,0.08932541418604872,2.324544992441917,663,BB Test,18
RBF,4.8500963616777276e-4,0.4593950001609821,663,BB Test,18
Poly,1.2210352852547028,3285187757.4738207,664,BB Test,18
Cosine,1.873016187403748e-4,0.3795152415364072,664,BB Test,18
Sigmoid,0.09068215024218844,2.3092711727973545,664,BB Test,18
RBF,3.340888027477689e-4,0.4465335869466154,664,BB Test,18
Poly,1.2067787080652874,6779550494917344e12,665,BB Test,18
Cosine,0.003012497738146387,0.44239935807723324,665,BB Test,18
Sigmoid,0.08509172196368095,2.3881933176161336,665,BB Test,18
RBF,0.003161478536271828,0.5127436961459481,665,BB Test,18
Poly,1.2079025895296491,6779550494917345e12,666,BB Test,18
Cosine,0.0026925924105299843,0.4614102002202444,666,BB Test,18
