model,mse_cormat,mse,seed,data,d_dim
PCA,0.0014627106661796038,0.060898457676968235,952,BB Train,18
VAE,1.9826852116512208e-4,0.01910814776929528,953,BB Train,18
PCA,0.0014743807337429997,0.06080184048860012,953,BB Train,18
VAE,2.289647145911165e-4,0.020223275740007172,954,BB Train,18
PCA,0.0015020514145038728,0.0646201879639926,954,BB Train,18
VAE,1.983413372580952e-4,0.019081438904048932,955,BB Train,18
PCA,0.0014907328778197794,0.06111930036168574,955,BB Train,18
VAE,2.28098825267013e-4,0.01968063808374542,956,BB Train,18
PCA,0.0014009560032000618,0.0603692865292583,956,BB Train,18
VAE,2.261287432852954e-4,0.019661037088831216,957,BB Train,18
PCA,0.0014158630223773906,0.061090686544787665,957,BB Train,18
VAE,1.985864909261312e-4,0.018859087646882683,958,BB Train,18
PCA,0.0014761821616719917,0.05977250473028551,958,BB Train,18
VAE,2.2422512525766659e-4,0.019523213387693913,959,BB Train,18
PCA,0.001387867843483753,0.06021495794080649,959,BB Train,18
VAE,1.9980628917983507e-4,0.01900090997734393,960,BB Train,18
PCA,0.0014494969565757006,0.0598537920274173,960,BB Train,18
VAE,1.9647758549121342e-4,0.018842200174623326,961,BB Train,18
PCA,0.0014181145377080108,0.05962340136373317,961,BB Train,18
VAE,2.0407528588976034e-4,0.019503669713487617,962,BB Train,18
PCA,0.0015842722147980113,0.06292908468159071,962,BB Train,18
VAE,1.973061974381275e-4,0.018849231730533877,963,BB Train,18
PCA,0.0014092210843386146,0.0586247529837387,963,BB Train,18
VAE,2.7545599013586205e-4,0.02038191823662658,964,BB Train,18
PCA,0.0014132596832748248,0.060766378584526715,964,BB Train,18
VAE,2.268410043224856e-4,0.01947697292711107,965,BB Train,18
PCA,0.0013742814973727974,0.05924844936884042,965,BB Train,18
VAE,1.9870123444659145e-4,0.01885415158443652,966,BB Train,18
PCA,0.001437333737789293,0.05955258904035748,966,BB Train,18
VAE,1.985425108525206e-4,0.019014633672750282,967,BB Train,18
PCA,0.0014983472420038847,0.060650465754536864,967,BB Train,18
VAE,2.0247481068704154e-4,0.019091180539357464,968,BB Train,18
PCA,0.0014858163911411408,0.061254832041334056,968,BB Train,18
VAE,2.233262700637932e-4,0.019600556557599808,969,BB Train,18
PCA,0.0014285996812826642,0.06154228167803904,969,BB Train,18
VAE,2.0138026754887197e-4,0.01914442881228594,970,BB Train,18
PCA,0.0015070762040260254,0.061195555503871756,970,BB Train,18
VAE,2.2651589895573442e-4,0.019666890609343485,971,BB Train,18
PCA,0.0013965263048054143,0.060783867359136864,971,BB Train,18
VAE,2.0143189805228335e-4,0.01941556031048956,972,BB Train,18
PCA,0.0015166777943547598,0.06230984985116497,972,BB Train,18
VAE,3.853103292029454e-4,0.021614699658027054,973,BB Train,18
PCA,0.001413553458123238,0.06200848974201587,973,BB Train,18
VAE,2.2682974645429684e-4,0.01947906388091535,974,BB Train,18
PCA,0.0013962677716693123,0.06019002939986706,974,BB Train,18
VAE,2.72855125948754e-4,0.02030475824738918,975,BB Train,18
PCA,0.001389414325439587,0.06065141496039278,975,BB Train,18
VAE,2.74004827064372e-4,0.020528303164776288,976,BB Train,18
PCA,0.001428833529309014,0.06288179075403541,976,BB Train,18
VAE,2.2530936147355658e-4,0.01954870300600399,977,BB Train,18
PCA,0.0014036819414364524,0.06024265154114048,977,BB Train,18
VAE,2.0151779892822635e-4,0.019241862654319618,978,BB Train,18
PCA,0.0015124779357354725,0.061666145993187045,978,BB Train,18
VAE,1.958097577948495e-4,0.018837728530182674,979,BB Train,18
PCA,0.0015150479052211368,0.060749780553793604,979,BB Train,18
VAE,1.9831280145938087e-4,0.018895589916508308,980,BB Train,18
PCA,0.0014542128874369849,0.0597267790978912,980,BB Train,18
VAE,1.991032672113351e-4,0.018957388721119673,981,BB Train,18
PCA,0.001494741390295724,0.06018502233126287,981,BB Train,18
VAE,2.740030014407698e-4,0.020174692007306344,982,BB Train,18
PCA,0.0013826138474387793,0.06042654194368165,982,BB Train,18
VAE,2.7416249020760665e-4,0.020542605813959985,983,BB Train,18
PCA,0.001425401308720744,0.061888538761223244,983,BB Train,18
VAE,2.2765097401738493e-4,0.01972204612470835,984,BB Train,18
PCA,0.001395084577324337,0.05977470693177879,984,BB Train,18
VAE,1.996688032026876e-4,0.019088547401689606,985,BB Train,18
PCA,0.0015313273447790023,0.0616175350867403,985,BB Train,18
VAE,1.991437303225835e-4,0.01883050091933163,986,BB Train,18
PCA,0.0014196116233313742,0.059207791060035285,986,BB Train,18
VAE,1.9849316585511477e-4,0.018886997594253042,987,BB Train,18
PCA,0.0014488997348870416,0.059739320106616485,987,BB Train,18
VAE,2.2437532266427647e-4,0.01972978416556354,988,BB Train,18
PCA,0.0014012028644931932,0.060746866816337466,988,BB Train,18
VAE,2.751814174092985e-4,0.020539116411270212,989,BB Train,18
PCA,0.001394483234049585,0.06107439993456464,989,BB Train,18
VAE,1.985490182384347e-4,0.01875560661542632,990,BB Train,18
PCA,0.001503994233162676,0.06035350870226419,990,BB Train,18
VAE,2.002427039323197e-4,0.018844731673946014,991,BB Train,18
PCA,0.0014191779583568062,0.0587374501873011,991,BB Train,18
VAE,2.2575708328135605e-4,0.01974729571445395,992,BB Train,18
PCA,0.0014192420705852536,0.06105829118869622,992,BB Train,18
VAE,2.261098268707634e-4,0.019554624481693116,993,BB Train,18
PCA,0.0013844589972381765,0.060376769528885044,993,BB Train,18
VAE,2.6834772843919085e-4,0.02026093330763731,994,BB Train,18
PCA,0.001395580431501516,0.06165822231370871,994,BB Train,18
VAE,2.2440519246344663e-4,0.01961737285985018,995,BB Train,18
PCA,0.001416660883849497,0.061114743307025786,995,BB Train,18
VAE,2.0004006688484897e-4,0.019076500892994643,996,BB Train,18
PCA,0.0015121384791730338,0.06146527342426247,996,BB Train,18
VAE,1.9904581480812938e-4,0.019054282402400837,997,BB Train,18
PCA,0.0014741253152891585,0.06049474904798362,997,BB Train,18
VAE,2.6861104793983725e-4,0.020302779341890252,998,BB Train,18
PCA,0.0014275452032576814,0.06221949147888,998,BB Train,18
VAE,2.240303911102446e-4,0.019549289462762635,999,BB Train,18
PCA,0.0014010314367376754,0.06035727415366331,999,BB Train,18
VAE,2.2604462079063163e-4,0.01948447810993838,1000,BB Train,18
PCA,0.0013932767896329132,0.059475913445642965,1000,BB Train,18
VAE,4.4366126603180155e-4,0.02494636846470165,1,BB Test,18
PCA,0.0014734642516772067,0.06816437972553653,1,BB Test,18
VAE,2.133226860114605e-4,0.01998600115959087,2,BB Test,18
PCA,0.001691274324899533,0.06250970716846978,2,BB Test,18
VAE,7.981754635021405e-4,0.027380093099609072,3,BB Test,18
PCA,0.0015164585198930516,0.06520803059051475,3,BB Test,18
VAE,5.622520186026151e-4,0.0288839519876482,4,BB Test,18
PCA,0.0017279747615314357,0.0697644713398825,4,BB Test,18
VAE,7.964130248983389e-4,0.02805360916320414,5,BB Test,18
PCA,0.0015598982423353609,0.06739340783693293,5,BB Test,18
VAE,2.2859904562621744e-4,0.021882180109112997,6,BB Test,18
PCA,0.0017933350366990336,0.06600798853157969,6,BB Test,18
VAE,2.2708349560843607e-4,0.022022791398538147,7,BB Test,18
PCA,0.0017458385165838774,0.06533717895792188,7,BB Test,18
VAE,7.65356470073882e-4,0.027949873677855917,8,BB Test,18
PCA,0.001563132341364357,0.07035315434995712,8,BB Test,18
VAE,7.968431243462904e-4,0.02728381381063008,9,BB Test,18
PCA,0.001609733893824601,0.0665531531610728,9,BB Test,18
VAE,2.703465513364831e-4,0.023322244239176008,10,BB Test,18
PCA,0.0018523419434485048,0.06696441328704118,10,BB Test,18
VAE,7.449617756539087e-4,0.028260140027170068,11,BB Test,18
PCA,0.0015598830391661584,0.07557338918239638,11,BB Test,18
VAE,7.689915647089556e-4,0.029345467465923005,12,BB Test,18
PCA,0.0016686630094090178,0.07775731209173313,12,BB Test,18
VAE,2.3078687456504207e-4,0.02048504440604641,13,BB Test,18
PCA,0.0017831510273405835,0.06417424942128556,13,BB Test,18
VAE,7.765955099061787e-4,0.02847321500464491,14,BB Test,18
PCA,0.0015840239829892633,0.07116896667773606,14,BB Test,18
VAE,7.666434939408072e-4,0.02771652014276889,15,BB Test,18
PCA,0.0015554748786246627,0.07340024760541032,15,BB Test,18
VAE,4.766708412471125e-4,0.025518610516796936,16,BB Test,18
PCA,0.0014961269415644347,0.06412133854588166,16,BB Test,18
VAE,2.5827881980753964e-4,0.02292285219090158,17,BB Test,18
PCA,0.002027167824936594,0.06944177064788726,17,BB Test,18
VAE,2.444236282998157e-4,0.021815374102662724,18,BB Test,18
PCA,0.002070079104881717,0.06969404066619483,18,BB Test,18
VAE,2.2594852150514334e-4,0.01975585290451475,19,BB Test,18
PCA,0.0014527437773165293,0.057045220820694575,19,BB Test,18
VAE,2.626305734659764e-4,0.023534277487118657,20,BB Test,18
PCA,0.0019090631833283693,0.06779326713706889,20,BB Test,18
VAE,2.836952857434223e-4,0.023002077316535897,21,BB Test,18
PCA,0.0015717618750045038,0.06175776062566973,21,BB Test,18
VAE,2.5847146019947274e-4,0.020733415936291428,22,BB Test,18
PCA,0.0021177125690212072,0.06975363536768456,22,BB Test,18
VAE,0.001485609282081551,0.03525899291729141,23,BB Test,18
PCA,0.0018169708577445512,0.07950880743054027,23,BB Test,18
VAE,2.38556358383517e-4,0.020376855170676684,24,BB Test,18
PCA,0.0015772080494655524,0.062062405707045284,24,BB Test,18
VAE,7.806324352033837e-4,0.027979248426050183,25,BB Test,18
PCA,0.0015847979137385718,0.07012371125205012,25,BB Test,18
VAE,7.530537930389438e-4,0.029203568080729034,26,BB Test,18
PCA,0.0016580473901227394,0.078893004615784107,26,BB Test,18
VAE,2.7839475292947165e-4,0.024044512693365893,27,BB Test,18
PCA,0.0021385444333967087,0.07215270007567012,27,BB Test,18
VAE,4.508527141274586e-4,0.026642137193970475,28,BB Test,18
PCA,0.0016866515703233196,0.08051973624135594,28,BB Test,18
VAE,4.518096323879426e-4,0.024696186628613243,29,BB Test,18
PCA,0.0014571310612913745,0.06501351518141145,29,BB Test,18
VAE,8.718726791697524e-4,0.030831843828495437,30,BB Test,18
PCA,0.0017278204751572381,0.06891494338640648,30,BB Test,18
VAE,2.3541880916800714e-4,0.02178194039118947,31,BB Test,18
PCA,0.001769179899465885,0.06493376297551408,31,BB Test,18
VAE,4.356912150161997e-4,0.024643446499111675,32,BB Test,18
PCA,0.0015081195319136369,0.07088475727966248,32,BB Test,18
VAE,2.2994598439941524e-4,0.020663218192010252,33,BB Test,18
PCA,0.001755677277076668,0.06433176559953302,33,BB Test,18
VAE,0.001133357620281643,0.03286573045438618,34,BB Test,18
PCA,0.0017529190368686582,0.07833439177322564,34,BB Test,18
VAE,4.4000333901165215e-4,0.02546577570321887,35,BB Test,18
PCA,0.001571004346429478,0.07216147094111293,35,BB Test,18
VAE,4.524372980743147e-4,0.023476684936464178,36,BB Test,18
PCA,0.001431495656929362,0.06267090767117915,36,BB Test,18
VAE,4.385053081586038e-4,0.02349511570258319,37,BB Test,18
PCA,0.0014393902604842854,0.06505349032984328,37,BB Test,18
VAE,2.3802955458360396e-4,0.020915318869697407,38,BB Test,18
PCA,0.0017544461767893397,0.06398148532674437,38,BB Test,18
VAE,4.707666566711985e-4,0.025693871441067374,39,BB Test,18
PCA,0.0015549559927946468,0.06517948330649172,39,BB Test,18
VAE,2.3369146834528e-4,0.022114173491311548,40,BB Test,18
PCA,0.0015393139422944814,0.06135000401596404,40,BB Test,18
VAE,4.339328358588564e-4,0.023596688444258225,41,BB Test,18
PCA,0.001447155990658283,0.06681762916680878,41,BB Test,18
VAE,7.946837929289466e-4,0.030899489672683415,42,BB Test,18
PCA,0.0016992706118617415,0.07760070753020372,42,BB Test,18
VAE,0.0012069441878907036,0.03227267475897999,43,BB Test,18
PCA,0.0018214900789393859,0.07329464158296675,43,BB Test,18
VAE,4.740220177483996e-4,0.025848759913450283,44,BB Test,18
PCA,0.0015480718335620948,0.06850844093295823,44,BB Test,18
VAE,8.88765473870071e-4,0.03268436852384762,45,BB Test,18
PCA,0.0018724585114861694,0.07330257633170045,45,BB Test,18
VAE,7.620726671474181e-4,0.0280945360081585,46,BB Test,18
PCA,0.0015743643355829837,0.07299126650378672,46,BB Test,18
VAE,2.2897911063231538e-4,0.021774941993826936,47,BB Test,18
PCA,0.0018118217858423943,0.06706357288022831,47,BB Test,18
VAE,4.5630235408333514e-4,0.024539668430576846,48,BB Test,18
PCA,0.0014684884445891231,0.06339006653588376,48,BB Test,18
VAE,2.125908989186516e-4,0.019806380957583546,49,BB Test,18
PCA,0.0014283795865086294,0.05808196648638352,49,BB Test,18
VAE,2.512123554317741e-4,0.021814597622139466,50,BB Test,18
PCA,0.002000505805378655,0.06726331804845065,50,BB Test,18
VAE,2.3673616979198535e-4,0.01999377596925688,51,BB Test,18
PCA,0.0014162760356334538,0.057440170732087736,51,BB Test,18
VAE,7.756074826653702e-4,0.027518279819754986,52,BB Test,18
PCA,0.001557440641109668,0.06974062255083395,52,BB Test,18
VAE,7.803633213509005e-4,0.026240100446870057,53,BB Test,18
PCA,0.0015129850821213196,0.0661664138900919,53,BB Test,18
VAE,4.446889840158034e-4,0.024860280343455256,54,BB Test,18
PCA,0.0014734999244790357,0.06655893717043862,54,BB Test,18
VAE,4.57910066714657e-4,0.024400067790261153,55,BB Test,18
PCA,0.0015031095601160743,0.06598823404707164,55,BB Test,18
VAE,0.0015375980115163636,0.03545272856168992,56,BB Test,18
PCA,0.00192949630793789,0.07681859928618238,56,BB Test,18
VAE,4.781374724008487e-4,0.026079471164055987,57,BB Test,18
PCA,0.0015569751664657966,0.06740114515760803,57,BB Test,18
VAE,2.4856912791392904e-4,0.022106441222683796,58,BB Test,18
PCA,0.0020975664980761683,0.06895435141670392,58,BB Test,18
VAE,7.677482043026773e-4,0.02907267778185121,59,BB Test,18
PCA,0.0015789150462516977,0.07404507370254343,59,BB Test,18
VAE,2.1810862693263743e-4,0.020907948753855408,60,BB Test,18
PCA,0.00146742528179188,0.05970509898432219,60,BB Test,18
VAE,2.442082440074963e-4,0.020696912156281312,61,BB Test,18
PCA,0.0014650913244847433,0.05978246464209923,61,BB Test,18
VAE,8.079610648861511e-4,0.028975337455563452,62,BB Test,18
PCA,0.001577252191921052,0.06781242132071513,62,BB Test,18
VAE,4.54276749824246e-4,0.024726316310513353,63,BB Test,18
PCA,0.0014788795647669903,0.06579269045639083,63,BB Test,18
VAE,5.213067414786684e-4,0.02670509599733779,64,BB Test,18
PCA,0.0016151732283152444,0.06659766215142161,64,BB Test,18
VAE,2.511666791250771e-4,0.022866645291263407,65,BB Test,18
PCA,0.0018174094080049784,0.06572058760860955,65,BB Test,18
VAE,2.458021164490288e-4,0.02216312801504694,66,BB Test,18
PCA,0.0021065920757012365,0.07128297571048152,66,BB Test,18
VAE,7.927529598567133e-4,0.027597256299655162,67,BB Test,18
PCA,0.0015655574348764178,0.06691439786308007,67,BB Test,18
VAE,2.462870735242651e-4,0.02236795743746227,68,BB Test,18
PCA,0.0018332204664952049,0.06593071934913813,68,BB Test,18
VAE,4.3747556643494766e-4,0.023636697127866865,69,BB Test,18
PCA,0.0014355209527835925,0.06485729918667114,69,BB Test,18
VAE,2.449251044726675e-4,0.021430451858872036,70,BB Test,18
PCA,0.0018584934409386418,0.06652310751766517,70,BB Test,18
VAE,8.372474828328385e-4,0.029209880820982758,71,BB Test,18
PCA,0.0016912456416925325,0.06896507255641016,71,BB Test,18
VAE,2.802990560036365e-4,0.02260169463159467,72,BB Test,18
PCA,0.0024375695588432413,0.08070534169202963,72,BB Test,18
VAE,7.896066671968664e-4,0.027895509739300165,73,BB Test,18
PCA,0.0015669341652523121,0.06753225436560721,73,BB Test,18
VAE,2.2473051755020915e-4,0.020275564157167168,74,BB Test,18
PCA,0.0014521779843021576,0.06026308708742661,74,BB Test,18
VAE,4.8811723865465066e-4,0.026143583306943823,75,BB Test,18
PCA,0.001507404567195365,0.06542911969422073,75,BB Test,18
VAE,4.2359655324480575e-4,0.024227275506024715,76,BB Test,18
PCA,0.001469398631015514,0.0691137822772991,76,BB Test,18
VAE,4.4794523632599745e-4,0.024762539226635072,77,BB Test,18
PCA,0.0014766598763600466,0.06734656389394782,77,BB Test,18
VAE,2.8569553748228365e-4,0.023313425704118495,78,BB Test,18
PCA,0.0015985932045270246,0.0630085963068982,78,BB Test,18
VAE,8.674831361471132e-4,0.0297088882986363,79,BB Test,18
PCA,0.001737909955507981,0.06861882611377507,79,BB Test,18
VAE,2.711579724176534e-4,0.023646056782022633,80,BB Test,18
PCA,0.002127171283142328,0.07178375443770818,80,BB Test,18
VAE,4.4033990773252775e-4,0.02502056238694356,81,BB Test,18
PCA,0.001668080831405647,0.07919534947260397,81,BB Test,18
VAE,4.6850949198946456e-4,0.025644516055447892,82,BB Test,18
PCA,0.0014894980938288645,0.06595939688813983,82,BB Test,18
VAE,2.269018293739843e-4,0.0202207381298819,83,BB Test,18
PCA,0.0015259154322107209,0.060765700165360134,83,BB Test,18
VAE,2.811718058229338e-4,0.02447667620257138,84,BB Test,18
PCA,0.002198781816200016,0.07364068593404874,84,BB Test,18
VAE,2.0098847181324842e-4,0.019438367620611165,85,BB Test,18
PCA,0.0014053532773021333,0.058273424574659075,85,BB Test,18
VAE,5.295838880361909e-4,0.026611280909453805,86,BB Test,18
PCA,0.0016173856842476538,0.06481988523193635,86,BB Test,18
VAE,4.448044410864503e-4,0.02435810251470713,87,BB Test,18
PCA,0.001596493399382859,0.07626339526557743,87,BB Test,18
VAE,2.3013624495855486e-4,0.021335114889795094,88,BB Test,18
PCA,0.0015242488985844345,0.06058398141563248,88,BB Test,18
VAE,8.134800214114891e-4,0.029381428216691825,89,BB Test,18
PCA,0.0016664880953032473,0.07136628518238022,89,BB Test,18
VAE,4.92366139252924e-4,0.027778422837777476,90,BB Test,18
PCA,0.0016685239090609015,0.07355291662613524,90,BB Test,18
VAE,2.697322885923667e-4,0.023561210416092212,91,BB Test,18
PCA,0.001685967975196773,0.06466441357468017,91,BB Test,18
VAE,2.507770645893727e-4,0.021740078664633622,92,BB Test,18
PCA,0.0018150419868661486,0.06581732426731156,92,BB Test,18
VAE,7.957028656237162e-4,0.02689658540424553,93,BB Test,18
PCA,0.0016208573553408339,0.06666758626091851,93,BB Test,18
VAE,2.2783956833662494e-4,0.020470174189162412,94,BB Test,18
PCA,0.00171202176379952,0.06333352530474408,94,BB Test,18
VAE,4.673617486586258e-4,0.024577416736228413,95,BB Test,18
PCA,0.0014628352222503178,0.06471999477158398,95,BB Test,18
VAE,4.506532806498684e-4,0.02423600973114846,96,BB Test,18
PCA,0.0014449359757868635,0.06316891766937219,96,BB Test,18
VAE,2.2642497161862087e-4,0.02031607960067007,97,BB Test,18
PCA,0.0014963873649914642,0.05908496113781121,97,BB Test,18
VAE,2.5185178631708386e-4,0.022492839310843157,98,BB Test,18
PCA,0.0018314655390405804,0.06644170009968745,98,BB Test,18
VAE,7.930631441333302e-4,0.028068896651052673,99,BB Test,18
PCA,0.00154310322850974,0.066326588011462,99,BB Test,18
VAE,7.877216279352693e-4,0.02869003501248844,100,BB Test,18
PCA,0.0016003484914775968,0.0712648759616101,100,BB Test,18
VAE,2.4030834573102655e-4,0.020538634898332776,101,BB Test,18
PCA,0.0015382614498951855,0.06155739795571985,101,BB Test,18
VAE,4.613208673562299e-4,0.024935030494874756,102,BB Test,18
PCA,0.001499966546759346,0.06391093958974214,102,BB Test,18
VAE,7.830073840591762e-4,0.029935909890634726,103,BB Test,18
PCA,0.0016395367963181425,0.07564570571892776,103,BB Test,18
VAE,2.452752698558764e-4,0.022533207815274004,104,BB Test,18
PCA,0.0020523161542086387,0.06981081423446477,104,BB Test,18
VAE,4.4662534181397e-4,0.024868364536937006,105,BB Test,18
PCA,0.001535304649647249,0.06958618513398199,105,BB Test,18
VAE,2.300489700349153e-4,0.021466936521861473,106,BB Test,18
PCA,0.0015003618189231654,0.06008292329127026,106,BB Test,18
VAE,2.792754478800556e-4,0.023336515402170698,107,BB Test,18
PCA,0.0016277892851489116,0.06353806022040306,107,BB Test,18
VAE,4.7016908273099365e-4,0.0253895137490159,108,BB Test,18
PCA,0.0015036104572162686,0.06329592110642507,108,BB Test,18
VAE,2.3210848834844268e-4,0.020834238860528112,109,BB Test,18
PCA,0.0017389478985782587,0.06477514400404995,109,BB Test,18
VAE,2.4085977401507952e-4,0.020711808392561565,110,BB Test,18
PCA,0.001997087799476856,0.06781535211649294,110,BB Test,18
VAE,2.4007257900064973e-4,0.020103288569502772,111,BB Test,18
PCA,0.0014693361938373708,0.05913508167374217,111,BB Test,18
VAE,4.389095788866981e-4,0.023199098285516462,112,BB Test,18
PCA,0.001409000857207111,0.06302500599371354,112,BB Test,18
VAE,4.6293220454898733e-4,0.024843295752115253,113,BB Test,18
PCA,0.0014684525010877554,0.0638211549833257,113,BB Test,18
VAE,2.486503968675149e-4,0.0227313050427994,114,BB Test,18
PCA,0.0016257411111947715,0.06345213456873823,114,BB Test,18
VAE,4.3409126838534065e-4,0.024254836083273817,115,BB Test,18
PCA,0.0015428959993702943,0.07276139867122762,115,BB Test,18
VAE,4.364340715275308e-4,0.023948278162463126,116,BB Test,18
PCA,0.0015042640806680126,0.06939731052424841,116,BB Test,18
VAE,5.221536976743127e-4,0.029045632660032784,117,BB Test,18
PCA,0.0017041551672801552,0.07495903485470873,117,BB Test,18
VAE,4.3391088384728846e-4,0.023241472309591612,118,BB Test,18
PCA,0.0014368357631027986,0.06545820067124268,118,BB Test,18
VAE,4.7592750196672205e-4,0.027633037964131746,119,BB Test,18
PCA,0.0016100580817856932,0.07302223397029015,119,BB Test,18
VAE,2.735549657467061e-4,0.0234028362598857,120,BB Test,18
PCA,0.0020772591918768474,0.07073660846748697,120,BB Test,18
VAE,4.537913795642144e-4,0.026045210350118767,121,BB Test,18
PCA,0.0015352265820130731,0.06869009454667978,121,BB Test,18
VAE,7.522660728783031e-4,0.02875729771251088,122,BB Test,18
PCA,0.0015940486662350164,0.07700270428581069,122,BB Test,18
VAE,7.525127639021084e-4,0.02842052106889968,123,BB Test,18
PCA,0.0016208228672237098,0.07397919594631071,123,BB Test,18
VAE,4.7482141218389536e-4,0.026391061454685737,124,BB Test,18
PCA,0.0015780354297902069,0.06925150680109846,124,BB Test,18
VAE,2.7034143818874354e-4,0.02308901773916458,125,BB Test,18
PCA,0.002058895318058813,0.0692406450672704,125,BB Test,18
VAE,4.470370327013974e-4,0.02498712880880072,126,BB Test,18
PCA,0.0015486120065223124,0.07051252594994725,126,BB Test,18
VAE,7.407852207461532e-4,0.029045291543404128,127,BB Test,18
PCA,0.001621318785121696,0.07676089747534677,127,BB Test,18
VAE,2.3651872909428342e-4,0.020196629631583952,128,BB Test,18
PCA,0.0014891447698838754,0.05791221111390883,128,BB Test,18
VAE,7.870209159282187e-4,0.028434009779990135,129,BB Test,18
PCA,0.0015589305188930395,0.06802848304707602,129,BB Test,18
VAE,4.443847578784929e-4,0.0240038178398335,130,BB Test,18
PCA,0.0014945409512924538,0.06609913282277567,130,BB Test,18
VAE,5.0207473520883e-4,0.02789561361985438,131,BB Test,18
PCA,0.0016546055962281675,0.07440641620381463,131,BB Test,18
VAE,7.669877345632538e-4,0.028436433174767337,132,BB Test,18
PCA,0.0015999257426373749,0.07114663241296044,132,BB Test,18
VAE,0.0023602887133885478,0.04115915960149072,133,BB Test,18
PCA,0.002254212988973692,0.08433379917080996,133,BB Test,18
VAE,2.1077382606458198e-4,0.01945228252646784,134,BB Test,18
PCA,0.0014119246486836076,0.05788681157485902,134,BB Test,18
VAE,4.797041293979897e-4,0.025832375058960064,135,BB Test,18
PCA,0.0015487277723716937,0.06507418626391889,135,BB Test,18
VAE,4.5195525226605123e-4,0.024804110245307088,136,BB Test,18
PCA,0.0015066736995467526,0.06936277311194697,136,BB Test,18
VAE,2.3257253554268372e-4,0.020552139968522964,137,BB Test,18
PCA,0.0020097682567637213,0.06678114539046229,137,BB Test,18
VAE,4.274112162753819e-4,0.023912869349361824,138,BB Test,18
PCA,0.0014877660509076693,0.07058218387705026,138,BB Test,18
VAE,2.237303828682633e-4,0.020175720097774998,139,BB Test,18
PCA,0.001455933712068842,0.05961479754603941,139,BB Test,18
VAE,4.4355267329943015e-4,0.023277458749300543,140,BB Test,18
PCA,0.0014702315559441197,0.06540240819654992,140,BB Test,18
VAE,2.2088091269371356e-4,0.02091222604492342,141,BB Test,18
PCA,0.0015544445348549176,0.06143440946714615,141,BB Test,18
VAE,4.4075337746420236e-4,0.023796508770923864,142,BB Test,18
PCA,0.0013961440266135707,0.06503707908934137,142,BB Test,18
VAE,2.830296087737771e-4,0.02416734327405667,143,BB Test,18
PCA,0.0021444142974314405,0.07176775328305635,143,BB Test,18
VAE,2.3434119843549335e-4,0.02116668896668189,144,BB Test,18
PCA,0.0017838424555986433,0.06441033325958304,144,BB Test,18
VAE,2.686871877559598e-4,0.023150011030483673,145,BB Test,18
PCA,0.0018530365724138606,0.06572906408752358,145,BB Test,18
VAE,7.886862342290646e-4,0.0271882698597616,146,BB Test,18
PCA,0.00153858904656126,0.06659691366812198,146,BB Test,18
VAE,4.4819940501766544e-4,0.025377257923371168,147,BB Test,18
PCA,0.0015014311200831551,0.069885652644772,147,BB Test,18
VAE,2.188267047145036e-4,0.02003952261982904,148,BB Test,18
PCA,0.0014508473137977798,0.0597057975954942,148,BB Test,18
VAE,2.613065716054699e-4,0.023193995671196097,149,BB Test,18
PCA,0.001884530890309206,0.06722029874352284,149,BB Test,18
VAE,2.828026530426726e-4,0.024019521846804268,150,BB Test,18
PCA,0.002179127624235637,0.0717438963359565,150,BB Test,18
VAE,2.535872646355128e-4,0.022205943071341248,151,BB Test,18
PCA,0.0016012293333056275,0.06408791019244023,151,BB Test,18
VAE,0.001133235612598823,0.031569793905250984,152,BB Test,18
PCA,0.0017271930683732412,0.07369053717994012,152,BB Test,18
VAE,7.749045300320151e-4,0.02932344760597873,153,BB Test,18
PCA,0.001645570357177564,0.07573708090222543,153,BB Test,18
VAE,2.2368020186035452e-4,0.020084485389658114,154,BB Test,18
PCA,0.0015215414920955056,0.06082012964172319,154,BB Test,18
VAE,2.8809028061557094e-4,0.021336581983832738,155,BB Test,18
PCA,0.001583392329762181,0.061020633552603024,155,BB Test,18
VAE,4.557888873586954e-4,0.02480562268311948,156,BB Test,18
PCA,0.0014694873168335206,0.06460123505908481,156,BB Test,18
VAE,4.938134271436993e-4,0.027208308460627533,157,BB Test,18
PCA,0.0015446182088727286,0.06724850761514284,157,BB Test,18
VAE,0.001196881236637979,0.03289902787238005,158,BB Test,18
PCA,0.0017998241055905688,0.07131800147288306,158,BB Test,18
VAE,5.075634566380545e-4,0.029246973980288984,159,BB Test,18
PCA,0.001764458558938547,0.0813622747110162,159,BB Test,18
VAE,7.72670518457453e-4,0.02852606380402315,160,BB Test,18
PCA,0.0015547424178445526,0.07181548043941385,160,BB Test,18
VAE,2.692799026321887e-4,0.02115256091485078,161,BB Test,18
PCA,0.0015611169524812755,0.060273102378357465,161,BB Test,18
VAE,4.403909234130839e-4,0.0279776630634425,162,BB Test,18
PCA,0.0025644556804962026,0.07966100397712386,162,BB Test,18
VAE,2.503336101580178e-4,0.022229927325264996,163,BB Test,18
PCA,0.0019982613986886523,0.06845067661227554,163,BB Test,18
VAE,2.3029122678753017e-4,0.021210655991443488,164,BB Test,18
PCA,0.0015181434424283086,0.06074417284158466,164,BB Test,18
VAE,4.401238838076262e-4,0.026060761924866633,165,BB Test,18
PCA,0.001573640092054693,0.07288116786341975,165,BB Test,18
VAE,2.4855970545334014e-4,0.021509695160192625,166,BB Test,18
PCA,0.0020349398320987796,0.06904984443630809,166,BB Test,18
